user_id,total_orders,avg_order_value_x,favorite_cuisine,price_sensitivity,avg_rating_given_x,dietary_preference,preferred_meal_time,location_lat,location_lon,days_since_last_order,order_count,avg_order_value_y,order_value_std,total_spent,avg_delivery_time,avg_rating_given_y,unique_restaurants,most_ordered_cuisine,cuisine_diversity,days_since_first_order,user_segment,price_preference_score,dietary_preference_encoded,favorite_cuisine_encoded
user_030686,9,429.35,Street Food,low,4.7,veg,dinner,28.4785,77.0204,12,9,578.1455555555555,231.1844112992435,5203.3099999999995,38.888888888888886,4.655555555555556,7,Italian,0.6666666666666666,177,casual,1.5,1,11
user_030687,1,290.29,Beverages,medium,4.3,non_veg,dinner,28.6363,77.0865,0,1,168.25,,168.25,36.0,4.0,1,North Indian,1.0,70,casual,2.5,2,0
user_030688,1,338.65,South Indian,medium,4.7,non_veg,lunch,28.4564,77.1962,4,1,352.61,,352.61,54.0,5.0,1,North Indian,1.0,3,casual,2.5,2,10
user_030689,3,960.43,Continental,high,4.8,veg,dinner,28.5226,77.1509,0,3,885.6733333333333,336.0121917926986,2657.02,48.0,4.633333333333333,3,Chinese,1.0,165,casual,3.5,1,4
user_030690,2,641.34,Italian,medium,4.4,non_veg,lunch,28.5581,77.086,2,2,436.295,155.06144604639806,872.59,49.5,4.25,2,Italian,0.5,172,casual,2.5,2,8
user_030691,5,352.62,Healthy,medium,4.3,non_veg,dinner,28.5621,77.0934,21,5,555.6,82.41224666273817,2778.0,25.8,4.5,3,Fast Food,0.6,177,casual,2.5,2,7
user_030692,9,223.19,Chinese,low,4.7,veg,dinner,28.6341,77.135,22,9,291.10777777777776,78.76226028019033,2619.97,33.666666666666664,4.666666666666667,7,Italian,0.5555555555555556,161,casual,1.5,1,3
user_030693,9,617.29,Fast Food,low,4.7,veg,lunch,28.6872,77.1778,7,9,734.6344444444444,143.69114204702313,6611.71,37.888888888888886,4.655555555555555,5,Street Food,0.4444444444444444,179,casual,1.5,1,6
user_030694,15,382.62,Desserts,low,4.3,non_veg,lunch,28.4984,77.295,16,15,451.50600000000003,111.85228491184255,6772.59,36.266666666666666,4.3133333333333335,12,South Indian,0.4666666666666667,168,casual,1.5,2,5
user_030695,8,150.0,Chinese,medium,4.3,non_veg,snacks,28.5377,77.093,19,8,148.01125,80.02720723737825,1184.09,32.0,4.3875,5,South Indian,0.5,176,casual,2.5,2,3
user_030696,17,301.93,Cafe,medium,4.7,non_veg,breakfast,28.5889,77.0959,9,17,383.4823529411765,166.17342599410307,6519.2,39.05882352941177,4.670588235294118,10,South Indian,0.35294117647058826,156,casual,2.5,2,2
user_030697,15,710.99,Beverages,high,4.8,non_veg,lunch,28.5524,77.287,2,15,608.3860000000001,187.51812201186618,9125.79,38.6,4.806666666666667,11,Chinese,0.4666666666666667,146,casual,3.5,2,0
user_030698,3,651.59,Biryani,medium,4.4,non_veg,snacks,28.6333,77.2238,10,3,682.2199999999999,139.87978088344295,2046.6599999999999,38.0,4.166666666666667,3,Italian,1.0,55,casual,2.5,2,1
user_030699,1,379.05,Italian,high,4.6,no_preference,lunch,28.4911,77.2452,27,1,152.32,,152.32,40.0,4.9,1,Continental,1.0,112,casual,3.5,0,8
user_030700,1,150.0,Biryani,medium,4.4,non_veg,lunch,28.505,77.1607,12,1,209.27,,209.27,51.0,4.6,1,Fast Food,1.0,9,casual,2.5,2,1
user_030701,9,946.34,Cafe,medium,4.0,veg,dinner,28.4191,77.0807,0,9,1008.8677777777777,397.6568796644218,9079.81,41.0,3.966666666666667,6,North Indian,0.2222222222222222,149,casual,2.5,1,2
user_030702,5,592.88,Fast Food,medium,3.8,no_preference,breakfast,28.5279,77.2017,22,5,756.678,258.4193362927782,3783.39,35.8,3.7399999999999998,3,North Indian,0.4,152,casual,2.5,0,6
user_030703,52,512.12,Biryani,high,4.4,non_veg,dinner,28.4869,77.0238,38,52,433.51942307692303,135.40825008047594,22543.01,39.17307692307692,4.355769230769231,40,North Indian,0.21153846153846154,179,power_user,3.5,2,1
user_030704,1,693.81,Desserts,medium,4.7,non_veg,lunch,28.5438,77.1831,12,1,616.9,,616.9,23.0,4.3,1,North Indian,1.0,149,casual,2.5,2,5
user_030705,13,654.01,Healthy,medium,4.3,non_veg,snacks,28.5865,77.0262,0,13,717.713076923077,336.45900890461667,9330.27,34.38461538461539,4.323076923076924,11,Healthy,0.46153846153846156,176,casual,2.5,2,7
user_030706,4,643.6,Fast Food,high,4.6,non_veg,snacks,28.6246,77.0508,23,4,559.445,203.82032356955966,2237.78,46.75,4.35,4,Beverages,1.0,170,casual,3.5,2,6
user_030707,1,150.0,Continental,high,4.6,non_veg,breakfast,28.4279,77.0441,10,1,88.49,,88.49,47.0,4.3,1,North Indian,1.0,67,casual,3.5,2,4
user_030708,37,330.24,Chinese,low,4.5,non_veg,dinner,28.41,77.2904,1,37,420.0913513513513,128.8210797571181,15543.38,40.16216216216216,4.489189189189189,24,Chinese,0.21621621621621623,176,regular,1.5,2,3
user_030709,1,321.47,South Indian,medium,4.8,veg,dinner,28.4334,77.0837,6,1,514.39,,514.39,33.0,4.5,1,South Indian,1.0,7,casual,2.5,1,10
user_030710,6,335.56,South Indian,high,4.4,veg,lunch,28.5496,77.2761,0,6,325.0833333333333,94.2302683147335,1950.5,41.833333333333336,4.333333333333333,5,South Indian,0.8333333333333334,170,casual,3.5,1,10
user_030711,20,240.72,Italian,high,4.6,no_preference,dinner,28.6984,77.2854,1,20,222.17849999999999,60.88459059003181,4443.57,35.8,4.515,16,Italian,0.4,176,regular,3.5,0,8
user_030712,1,233.51,Italian,medium,4.1,non_veg,breakfast,28.6825,77.128,11,1,270.92,,270.92,34.0,4.4,1,North Indian,1.0,173,casual,2.5,2,8
user_030713,1,693.02,Cafe,high,4.3,non_veg,lunch,28.441,77.1344,34,1,293.47,,293.47,30.0,4.2,1,Street Food,1.0,158,casual,3.5,2,2
user_030714,9,150.0,Italian,medium,4.4,non_veg,dinner,28.4826,77.044,3,9,219.50777777777776,49.738143506211046,1975.57,38.44444444444444,4.311111111111111,3,Fast Food,0.3333333333333333,157,casual,2.5,2,8
user_030715,17,153.78,South Indian,high,4.5,non_veg,dinner,28.506,77.2942,1,17,107.49470588235295,44.41869357568486,1827.41,38.529411764705884,4.458823529411765,13,South Indian,0.35294117647058826,175,casual,3.5,2,10
user_030716,2,187.01,South Indian,high,4.3,no_preference,dinner,28.4547,77.1049,15,2,183.2,45.73566660714589,366.4,39.5,4.3,2,Fast Food,1.0,145,casual,3.5,0,10
user_030717,1,301.98,Italian,high,4.3,no_preference,lunch,28.5822,77.2773,14,1,362.12,,362.12,39.0,3.9,1,Chinese,1.0,157,casual,3.5,0,8
user_030718,6,185.48,Fast Food,medium,4.5,no_preference,breakfast,28.4144,77.0371,7,6,198.67999999999998,65.91637065251696,1192.08,47.666666666666664,4.616666666666666,5,Fast Food,0.5,173,casual,2.5,0,6
user_030719,3,155.67,Beverages,medium,4.1,veg,dinner,28.4186,77.082,14,3,238.24666666666667,100.08258306685201,714.74,35.333333333333336,4.3999999999999995,3,Continental,1.0,165,casual,2.5,1,0
user_030720,1,616.67,Desserts,medium,4.7,non_veg,dinner,28.6476,77.1164,1,1,735.44,,735.44,45.0,4.8,1,South Indian,1.0,55,casual,2.5,2,5
user_030721,8,627.64,South Indian,high,4.7,non_veg,lunch,28.5239,77.2987,7,8,415.2975,175.31361838960814,3322.38,45.125,4.575,5,Fast Food,0.375,148,casual,3.5,2,10
user_030722,1,638.38,South Indian,high,4.9,no_preference,lunch,28.616,77.0487,11,1,647.85,,647.85,42.0,5.0,1,South Indian,1.0,82,casual,3.5,0,10
user_030723,9,331.8,Desserts,medium,4.8,veg,dinner,28.4578,77.1955,6,9,327.24,216.03549268580844,2945.16,41.888888888888886,4.733333333333333,6,Fast Food,0.4444444444444444,177,casual,2.5,1,5
user_030724,70,324.41,Chinese,high,4.4,non_veg,lunch,28.5188,77.0245,0,70,273.8298571428571,82.5229808922437,19168.09,37.371428571428574,4.417142857142857,45,Chinese,0.1,178,power_user,3.5,2,3
user_030725,4,691.86,South Indian,medium,4.6,non_veg,breakfast,28.4938,77.03,1,4,877.1575,427.94370551705356,3508.63,38.0,4.825,4,Desserts,1.0,162,casual,2.5,2,10
user_030726,4,542.31,Fast Food,high,4.6,no_preference,lunch,28.6857,77.076,32,4,446.22,189.39017345152834,1784.88,29.5,4.5,2,Chinese,0.5,100,casual,3.5,0,6
user_030727,5,150.0,Fast Food,medium,4.3,non_veg,dinner,28.5588,77.0171,6,5,153.376,29.24411188598485,766.88,42.4,4.4799999999999995,4,North Indian,0.4,110,casual,2.5,2,6
user_030728,3,480.43,Cafe,high,4.5,non_veg,dinner,28.6925,77.2086,1,3,543.3966666666666,25.44562110331236,1630.19,26.666666666666668,4.3999999999999995,1,South Indian,0.3333333333333333,179,casual,3.5,2,2
user_030729,1,430.05,Italian,high,4.4,veg,dinner,28.4306,77.2264,8,1,430.29,,430.29,39.0,4.9,1,North Indian,1.0,143,casual,3.5,1,8
user_030730,6,304.18,Healthy,low,4.1,veg,breakfast,28.4599,77.2943,3,6,383.81,108.78646018691848,2302.86,30.833333333333332,4.25,4,Chinese,0.5,171,casual,1.5,1,7
user_030731,2,588.04,South Indian,low,4.3,non_veg,lunch,28.6806,77.0636,3,2,982.51,410.78661346251295,1965.02,41.0,4.75,2,Chinese,1.0,132,casual,1.5,2,10
user_030732,2,501.31,Italian,medium,4.8,non_veg,snacks,28.6977,77.0908,3,2,630.25,100.83342699720161,1260.5,42.0,4.85,2,North Indian,0.5,170,casual,2.5,2,8
user_030733,1,386.46,Chinese,high,4.6,veg,lunch,28.5079,77.0957,0,1,392.89,,392.89,23.0,4.6,1,Continental,1.0,26,casual,3.5,1,3
user_030734,7,282.21,Healthy,high,4.1,non_veg,lunch,28.4174,77.2468,11,7,202.99142857142857,70.64500511443853,1420.94,30.285714285714285,4.271428571428571,4,Chinese,0.42857142857142855,178,casual,3.5,2,7
user_030735,1,298.04,Beverages,medium,4.5,non_veg,lunch,28.6757,77.0931,0,1,239.24,,239.24,46.0,4.5,1,Fast Food,1.0,75,casual,2.5,2,0
user_030736,7,427.6,Cafe,medium,4.3,veg,breakfast,28.5246,77.2933,3,7,609.4557142857144,289.33462057262483,4266.1900000000005,38.857142857142854,4.285714285714286,5,Cafe,0.42857142857142855,131,casual,2.5,1,2
user_030737,8,734.85,Healthy,high,4.6,non_veg,lunch,28.5845,77.053,3,8,603.66,210.883706679433,4829.28,40.875,4.6625,5,Chinese,0.5,165,casual,3.5,2,7
user_030738,4,739.03,Healthy,low,4.8,veg,dinner,28.5286,77.2519,17,4,809.7975,52.68741239613122,3239.19,38.5,4.725,3,Chinese,0.75,102,casual,1.5,1,7
user_030739,1,318.81,Italian,low,4.7,veg,snacks,28.6928,77.1149,6,1,328.71,,328.71,26.0,5.0,1,Chinese,1.0,117,casual,1.5,1,8
user_030740,2,490.54,North Indian,low,4.1,non_veg,dinner,28.5032,77.0825,4,2,853.27,266.07013962487423,1706.54,37.0,3.8,2,North Indian,0.5,172,casual,1.5,2,9
user_030741,4,582.68,Italian,medium,4.1,non_veg,lunch,28.5273,77.046,1,4,462.9575,184.78263633703975,1851.83,30.5,4.1,3,Italian,0.75,108,casual,2.5,2,8
user_030742,1,239.78,Continental,low,4.5,veg,dinner,28.5712,77.0809,28,1,492.02,,492.02,47.0,4.5,1,North Indian,1.0,108,casual,1.5,1,4
user_030743,6,513.5,Italian,medium,4.4,no_preference,lunch,28.4952,77.2277,15,6,576.8933333333333,197.37740262417745,3461.36,29.166666666666668,4.416666666666667,4,Italian,0.3333333333333333,175,casual,2.5,0,8
user_030744,25,507.19,Biryani,high,4.8,veg,breakfast,28.6545,77.1209,3,25,464.27639999999997,112.57117200094643,11606.91,39.96,4.812,14,North Indian,0.32,171,regular,3.5,1,1
user_030745,8,426.12,North Indian,high,4.1,veg,lunch,28.6169,77.0405,17,8,397.445,87.07135694360115,3179.56,45.875,4.35,7,North Indian,0.5,150,casual,3.5,1,9
user_030746,1,478.95,Desserts,high,4.7,veg,lunch,28.4597,77.0962,9,1,465.12,,465.12,29.0,4.2,1,Fast Food,1.0,20,casual,3.5,1,5
user_030747,82,259.72,North Indian,medium,4.3,non_veg,dinner,28.4492,77.2127,12,82,316.96463414634144,124.9066410692315,25991.1,34.8780487804878,4.386585365853659,58,North Indian,0.13414634146341464,179,power_user,2.5,2,9
user_030748,2,329.16,Street Food,medium,4.7,veg,dinner,28.6231,77.1025,19,2,368.92,134.63313113791864,737.84,44.0,4.7,2,Beverages,1.0,156,casual,2.5,1,11
user_030749,6,771.06,South Indian,high,4.7,no_preference,dinner,28.4807,77.0168,2,6,740.2916666666666,100.57440696651742,4441.75,35.166666666666664,4.75,4,Italian,0.5,177,casual,3.5,0,10
user_030750,1,743.42,North Indian,high,4.2,non_veg,lunch,28.5699,77.0902,13,1,772.24,,772.24,22.0,4.7,1,Chinese,1.0,135,casual,3.5,2,9
user_030751,5,297.49,South Indian,medium,4.1,non_veg,dinner,28.6249,77.1895,3,5,497.496,177.59135798230722,2487.48,36.4,4.12,3,South Indian,0.2,169,casual,2.5,2,10
user_030752,23,160.5,Cafe,low,4.5,veg,dinner,28.6723,77.1304,3,23,228.91130434782607,69.35828319834152,5264.96,39.43478260869565,4.426086956521739,15,South Indian,0.34782608695652173,177,regular,1.5,1,2
user_030753,1,400.94,Cafe,medium,4.6,non_veg,lunch,28.507,77.2187,0,1,324.21,,324.21,57.0,4.2,1,Chinese,1.0,118,casual,2.5,2,2
user_030754,2,389.23,Fast Food,medium,4.9,no_preference,lunch,28.6859,77.0829,1,2,429.61,76.07054752004875,859.22,40.5,4.95,2,Fast Food,1.0,48,casual,2.5,0,6
user_030755,5,301.12,South Indian,high,4.5,vegan,lunch,28.6579,77.0247,5,5,223.58800000000002,108.03449250123778,1117.94,42.2,4.4,3,Continental,0.6,140,casual,3.5,3,10
user_030756,1,561.8,Fast Food,high,4.1,non_veg,dinner,28.6532,77.0854,12,1,294.55,,294.55,24.0,4.1,1,Fast Food,1.0,165,casual,3.5,2,6
user_030757,12,203.65,Cafe,medium,4.5,non_veg,dinner,28.6201,77.0946,1,12,262.92833333333334,116.03778403710761,3155.1400000000003,37.75,4.458333333333333,9,Chinese,0.5,179,casual,2.5,2,2
user_030758,1,248.96,Desserts,medium,4.6,veg,breakfast,28.658,77.0801,4,1,222.96,,222.96,47.0,5.0,1,Italian,1.0,81,casual,2.5,1,5
user_030759,4,229.96,South Indian,low,4.8,veg,dinner,28.557,77.0182,2,4,223.8725,32.130901403477615,895.49,41.75,4.725,3,North Indian,0.5,173,casual,1.5,1,10
user_030760,1,680.74,North Indian,medium,4.8,veg,dinner,28.6334,77.1968,2,1,546.23,,546.23,58.0,4.8,1,North Indian,1.0,158,casual,2.5,1,9
user_030761,1,523.04,Street Food,medium,4.7,veg,lunch,28.6474,77.1026,5,1,443.3,,443.3,43.0,5.0,1,Italian,1.0,31,casual,2.5,1,11
user_030762,4,656.18,Fast Food,low,4.2,non_veg,lunch,28.6462,77.2088,17,4,882.9,365.4413327288891,3531.6,46.25,4.2,3,Biryani,0.5,117,casual,1.5,2,6
user_030763,29,214.29,Chinese,high,4.8,veg,lunch,28.6627,77.2735,12,29,173.09310344827585,58.39573211554372,5019.7,38.06896551724138,4.744827586206896,15,Chinese,0.20689655172413793,176,regular,3.5,1,3
user_030764,1,431.86,Street Food,low,4.3,vegan,lunch,28.5792,77.2929,3,1,395.42,,395.42,34.0,4.1,1,South Indian,1.0,43,casual,1.5,3,11
user_030765,13,320.55,Biryani,medium,4.5,veg,dinner,28.4732,77.0524,2,13,365.8607692307692,156.93929794995785,4756.19,35.15384615384615,4.423076923076923,10,Biryani,0.6153846153846154,177,casual,2.5,1,1
user_030766,21,161.19,Continental,medium,4.5,no_preference,dinner,28.4196,77.0905,26,21,221.3061904761905,67.6811757046367,4647.43,36.904761904761905,4.595238095238095,13,South Indian,0.2857142857142857,163,regular,2.5,0,4
user_030767,14,278.22,Street Food,medium,4.7,veg,dinner,28.5059,77.0546,4,14,342.4135714285714,90.37443823484458,4793.79,30.142857142857142,4.635714285714286,11,Italian,0.5,151,casual,2.5,1,11
user_030768,3,387.88,Chinese,medium,4.6,non_veg,lunch,28.6368,77.035,7,3,520.2566666666667,136.86600612764786,1560.77,34.333333333333336,4.566666666666666,3,Chinese,0.6666666666666666,170,casual,2.5,2,3
user_030769,5,376.8,Healthy,high,4.5,veg,dinner,28.5962,77.0088,0,5,331.16999999999996,104.96051781503367,1655.85,53.4,4.16,4,Healthy,0.6,134,casual,3.5,1,7
user_030770,28,540.0,Biryani,high,4.6,non_veg,dinner,28.6492,77.0655,23,28,441.3892857142857,150.70466472488926,12358.9,39.285714285714285,4.535714285714286,17,Fast Food,0.32142857142857145,176,regular,3.5,2,1
user_030771,14,402.52,Fast Food,low,4.3,veg,dinner,28.5578,77.2028,23,14,523.5671428571429,153.41510202607282,7329.9400000000005,39.0,4.2214285714285715,10,Italian,0.5,177,casual,1.5,1,6
user_030772,4,232.34,Biryani,medium,4.5,veg,snacks,28.4901,77.2248,10,4,352.75,78.43378226249196,1411.0,37.25,4.675,3,Italian,0.5,132,casual,2.5,1,1
user_030773,1,356.0,Street Food,medium,4.1,non_veg,lunch,28.6415,77.0913,37,1,208.46,,208.46,27.0,4.0,1,Continental,1.0,138,casual,2.5,2,11
user_030774,40,515.97,South Indian,medium,4.2,veg,dinner,28.4624,77.1797,0,40,642.3734999999999,267.8510226528057,25694.94,35.9,4.2924999999999995,31,South Indian,0.25,170,regular,2.5,1,10
user_030775,5,483.3,Cafe,medium,4.7,non_veg,snacks,28.6988,77.0174,2,5,642.058,163.89679716211663,3210.29,46.2,4.720000000000001,2,South Indian,0.4,154,casual,2.5,2,2
user_030776,2,323.76,Continental,medium,4.8,non_veg,lunch,28.478,77.2413,1,2,561.8199999999999,57.53020771733756,1123.6399999999999,32.0,4.75,2,North Indian,0.5,126,casual,2.5,2,4
user_030777,8,429.71,Chinese,medium,4.9,no_preference,lunch,28.4224,77.0889,14,8,486.37875,169.6703643150026,3891.03,41.75,4.9125,7,Chinese,0.5,140,casual,2.5,0,3
user_030778,1,571.65,Beverages,high,4.9,non_veg,breakfast,28.4004,77.0514,2,1,307.71,,307.71,29.0,5.0,1,Italian,1.0,145,casual,3.5,2,0
user_030779,10,334.71,Cafe,medium,4.8,non_veg,lunch,28.6178,77.2069,5,10,374.178,164.82061917935712,3741.78,35.5,4.74,8,Fast Food,0.5,158,casual,2.5,2,2
user_030780,9,208.11,Beverages,high,4.7,non_veg,snacks,28.5337,77.0749,2,9,201.22222222222223,15.340072341564893,1811.0,33.55555555555556,4.699999999999999,4,South Indian,0.3333333333333333,179,casual,3.5,2,0
user_030781,6,305.65,Fast Food,low,4.1,non_veg,snacks,28.6458,77.0713,0,6,351.295,93.66539013958145,2107.77,34.5,4.066666666666666,5,Continental,0.6666666666666666,126,casual,1.5,2,6
user_030782,13,416.5,Chinese,medium,4.8,veg,dinner,28.6819,77.294,12,13,535.0246153846153,185.25203456441824,6955.32,35.15384615384615,4.684615384615385,7,Chinese,0.3076923076923077,168,casual,2.5,1,3
user_030783,6,170.34,Desserts,high,4.3,veg,lunch,28.5889,77.2147,5,6,158.35166666666666,40.50199867496253,950.11,27.0,4.05,4,Street Food,0.3333333333333333,174,casual,3.5,1,5
user_030784,9,406.93,Beverages,medium,4.5,veg,lunch,28.5891,77.0944,0,9,396.03222222222223,166.9031890631346,3564.29,45.55555555555556,4.488888888888889,6,Chinese,0.4444444444444444,169,casual,2.5,1,0
user_030785,10,203.96,Healthy,high,4.6,non_veg,dinner,28.6141,77.2447,5,10,172.4,42.89675564007661,1724.0,34.1,4.65,8,South Indian,0.6,168,casual,3.5,2,7
user_030786,15,193.34,Street Food,medium,4.3,non_veg,dinner,28.4188,77.2229,6,15,223.81733333333335,71.38474871794261,3357.26,34.06666666666667,4.226666666666667,12,Chinese,0.4,168,casual,2.5,2,11
user_030787,3,423.49,Biryani,medium,4.1,non_veg,lunch,28.5372,77.1861,40,3,580.9533333333334,164.59489947544952,1742.8600000000001,39.666666666666664,3.866666666666667,3,Biryani,0.3333333333333333,168,casual,2.5,2,1
user_030788,7,513.55,Desserts,high,4.9,veg,dinner,28.5652,77.2076,14,7,525.7128571428572,59.25224094616893,3679.99,31.428571428571427,4.857142857142857,5,Street Food,0.5714285714285714,171,casual,3.5,1,5
user_030789,2,764.54,Chinese,medium,4.6,no_preference,snacks,28.6689,77.251,0,2,994.505,538.822438331961,1989.01,40.0,4.9,2,Chinese,1.0,81,casual,2.5,0,3
user_030790,6,466.27,Biryani,medium,4.5,non_veg,dinner,28.5499,77.1646,1,6,438.13166666666666,302.0612576559044,2628.79,29.833333333333332,4.45,2,North Indian,0.3333333333333333,102,casual,2.5,2,1
user_030791,4,412.66,Continental,high,4.6,non_veg,dinner,28.6759,77.1739,2,4,420.855,53.56299064341597,1683.42,46.5,4.425,2,North Indian,0.5,138,casual,3.5,2,4
user_030792,1,271.29,Italian,high,4.3,non_veg,snacks,28.6054,77.2717,5,1,316.76,,316.76,34.0,4.2,1,Fast Food,1.0,100,casual,3.5,2,8
user_030793,8,231.21,Cafe,low,4.1,veg,dinner,28.6986,77.2182,9,8,311.48875,83.47386014067946,2491.91,36.0,4.2749999999999995,4,North Indian,0.5,130,casual,1.5,1,2
user_030794,1,358.48,South Indian,medium,4.7,non_veg,snacks,28.5102,77.2,4,1,772.28,,772.28,56.0,5.0,1,South Indian,1.0,12,casual,2.5,2,10
user_030795,1,490.43,South Indian,low,4.7,non_veg,dinner,28.6642,77.1731,3,1,562.91,,562.91,18.0,5.0,1,South Indian,1.0,101,casual,1.5,2,10
user_030796,10,512.13,Beverages,medium,4.4,veg,lunch,28.6853,77.2957,9,10,606.7470000000001,251.93956462479915,6067.47,34.4,4.4399999999999995,5,Street Food,0.4,146,casual,2.5,1,0
user_030797,2,319.6,Cafe,high,4.2,no_preference,breakfast,28.4509,77.2882,23,2,265.53499999999997,13.00369370602066,531.0699999999999,44.5,3.8499999999999996,1,Chinese,0.5,111,casual,3.5,0,2
user_030798,8,344.0,Fast Food,low,4.9,non_veg,breakfast,28.4794,77.1353,9,8,535.24125,116.57615995409549,4281.93,40.875,4.7,5,South Indian,0.375,165,casual,1.5,2,6
user_030799,70,318.23,Chinese,low,3.7,veg,breakfast,28.5062,77.0716,15,70,404.50800000000004,110.09399452615317,28315.56,37.142857142857146,3.702857142857143,38,Chinese,0.15714285714285714,179,power_user,1.5,1,3
user_030800,1,251.53,Healthy,medium,4.3,veg,dinner,28.5721,77.1655,0,1,348.1,,348.1,24.0,4.4,1,North Indian,1.0,144,casual,2.5,1,7
user_030801,6,260.71,Continental,medium,4.3,non_veg,lunch,28.6806,77.0394,4,6,248.92,27.490351034499366,1493.52,39.166666666666664,4.233333333333333,4,South Indian,0.5,174,casual,2.5,2,4
user_030802,41,201.29,Chinese,low,4.2,non_veg,lunch,28.4826,77.28,2,41,272.2841463414634,88.7978367691356,11163.65,35.609756097560975,4.168292682926829,27,Italian,0.21951219512195122,172,regular,1.5,2,3
user_030803,6,262.27,Cafe,low,4.7,non_veg,dinner,28.4812,77.0035,1,6,254.65833333333333,37.589380636912146,1527.95,39.833333333333336,4.7,4,South Indian,0.6666666666666666,128,casual,1.5,2,2
user_030804,4,547.37,South Indian,low,4.8,non_veg,dinner,28.4775,77.2016,6,4,786.3375,336.2856156478695,3145.35,35.5,4.9,4,South Indian,0.5,84,casual,1.5,2,10
user_030805,2,393.6,Biryani,low,3.5,non_veg,lunch,28.436,77.1456,15,2,643.335,11.23592675305419,1286.67,27.0,3.4000000000000004,2,Italian,1.0,99,casual,1.5,2,1
user_030806,1,324.09,North Indian,high,4.7,no_preference,lunch,28.5502,77.0716,12,1,366.79,,366.79,60.0,4.4,1,South Indian,1.0,76,casual,3.5,0,9
user_030807,1,186.89,Chinese,low,4.6,non_veg,dinner,28.5427,77.0281,10,1,218.5,,218.5,42.0,4.5,1,Italian,1.0,38,casual,1.5,2,3
user_030808,2,430.66,Fast Food,low,4.8,non_veg,dinner,28.4377,77.1933,26,2,543.97,224.70439292546106,1087.94,43.5,4.9,2,Fast Food,1.0,89,casual,1.5,2,6
user_030809,4,413.97,Fast Food,medium,5.0,non_veg,dinner,28.5617,77.197,2,4,786.2375,166.0462835828212,3144.95,40.25,4.925,3,Fast Food,0.5,147,casual,2.5,2,6
user_030810,5,350.27,Street Food,medium,4.7,non_veg,dinner,28.5684,77.1585,2,5,402.034,112.74806929610811,2010.17,31.8,4.58,3,South Indian,0.6,167,casual,2.5,2,11
user_030811,13,211.46,Street Food,medium,4.6,non_veg,lunch,28.6636,77.2076,9,13,237.1753846153846,94.37634596085543,3083.2799999999997,30.23076923076923,4.615384615384615,7,South Indian,0.3076923076923077,160,casual,2.5,2,11
user_030812,12,306.39,Italian,medium,4.2,non_veg,snacks,28.5158,77.0703,6,12,341.0083333333333,94.83137060865013,4092.1,39.583333333333336,4.191666666666666,8,North Indian,0.4166666666666667,165,casual,2.5,2,8
user_030813,5,157.92,Cafe,medium,4.1,non_veg,dinner,28.5503,77.297,34,5,201.494,102.40736145414546,1007.47,42.6,3.9200000000000004,5,Beverages,1.0,127,casual,2.5,2,2
user_030814,6,454.75,South Indian,low,4.2,non_veg,dinner,28.4072,77.158,20,6,711.0633333333334,189.49066063177537,4266.38,32.666666666666664,4.133333333333333,4,Fast Food,0.6666666666666666,136,casual,1.5,2,10
user_030815,4,445.11,Desserts,low,4.6,non_veg,lunch,28.5767,77.0835,0,4,552.22,12.60475307175834,2208.88,51.5,4.825,1,Italian,0.25,126,casual,1.5,2,5
user_030816,1,150.0,Healthy,low,4.3,veg,breakfast,28.4028,77.2682,27,1,213.8,,213.8,39.0,4.3,1,Street Food,1.0,105,casual,1.5,1,7
user_030817,13,451.71,Desserts,medium,4.3,vegan,dinner,28.5625,77.2515,9,13,582.3507692307693,255.77430498591067,7570.56,39.92307692307692,4.276923076923077,10,North Indian,0.46153846153846156,172,casual,2.5,3,5
user_030818,3,453.97,South Indian,high,4.5,veg,snacks,28.6723,77.2974,16,3,315.82666666666665,105.58322278342018,947.48,31.333333333333332,4.466666666666666,3,Biryani,1.0,139,casual,3.5,1,10
user_030819,6,312.88,North Indian,medium,4.3,non_veg,dinner,28.6473,77.0768,40,6,405.56,118.0769713364973,2433.36,36.166666666666664,4.3,5,Chinese,0.8333333333333334,142,casual,2.5,2,9
user_030820,99,191.92,North Indian,medium,4.6,non_veg,dinner,28.4617,77.0328,3,99,223.82969696969695,88.94939631615989,22159.14,36.656565656565654,4.590909090909091,65,North Indian,0.1111111111111111,179,power_user,2.5,2,9
user_030821,13,208.73,Biryani,high,4.2,non_veg,snacks,28.5448,77.1492,7,13,149.19615384615383,57.211228725729114,1939.55,34.23076923076923,4.2846153846153845,10,North Indian,0.46153846153846156,168,casual,3.5,2,1
user_030822,3,497.0,Continental,medium,4.6,no_preference,dinner,28.5376,77.2915,0,3,552.3666666666667,243.52620666641474,1657.1,36.666666666666664,4.8999999999999995,2,North Indian,0.6666666666666666,134,casual,2.5,0,4
user_030823,1,234.9,Cafe,medium,4.7,non_veg,dinner,28.4509,77.0914,15,1,266.82,,266.82,38.0,4.3,1,Chinese,1.0,101,casual,2.5,2,2
user_030824,16,242.69,Healthy,medium,4.8,non_veg,dinner,28.5977,77.1613,12,16,269.5525,122.87376055665155,4312.84,38.375,4.75,12,Beverages,0.5,140,casual,2.5,2,7
user_030825,1,400.66,Beverages,medium,4.4,veg,lunch,28.5024,77.2849,17,1,939.31,,939.31,34.0,4.2,1,North Indian,1.0,14,casual,2.5,1,0
